path,bytes,category
reprocess_strict_continuum_cavity_mass_q_source128k_uniform_v2_v1.py,38523,path_sensitive_legacy_source
reprocess_strict_continuum_cavity_mass_q_uniform_v2_v1.py,23900,path_sensitive_legacy_source
reprocess_strict_continuum_cavity_mass_q_uniform_v2_v2.py,36184,path_sensitive_legacy_source
rerank_normalization_AB.py,14409,path_sensitive_legacy_source
rescore_h2o_3um_opacity_screen_v2.py,75697,path_sensitive_legacy_source
rescore_strict_continuum_3d_q_v1_primary9_v1.py,65003,path_sensitive_legacy_source
rescore_strict_continuum_3d_q_v1_task024_seed41002_recovery_primary9_v1.py,37630,path_sensitive_legacy_source
run_aperture_images.sh,2325,path_sensitive_legacy_source
run_aperture_normalization_convergence_array_task.sh,33218,path_sensitive_legacy_source
run_aperture_spatial_convergence_array_task.sh,15393,path_sensitive_legacy_source
run_aperture_spatial_convergence_stage2_array_task.sh,13220,path_sensitive_legacy_source
run_aperture_spatial_convergence_stage3_array_task.sh,11102,path_sensitive_legacy_source
run_aperture_spatial_convergence_stage4_array_task.sh,13942,path_sensitive_legacy_source
run_aperture_spatial_convergence_stage4b_array_task.sh,13239,path_sensitive_legacy_source
run_baseline_R100.sh,2185,path_sensitive_legacy_source
run_cavity_opening_test.sh,3012,path_sensitive_legacy_source
run_cmq_highn_convergence_v2.py,12525,path_sensitive_legacy_source
run_cmq_technical_recovery_v1.py,20994,path_sensitive_legacy_source
run_component_rt2_pilot_array_task.sh,13615,path_sensitive_legacy_source
run_dust_grid_screen.sh,3382,path_sensitive_legacy_source
run_dust_refinement_screen.sh,10511,path_sensitive_legacy_source
run_envelope_mass_test.sh,2661,path_sensitive_legacy_source
run_feature_grid_screen.sh,19590,path_sensitive_legacy_source
run_full_r100_aperture_images.sh,8988,path_sensitive_legacy_source
run_full_r100_finalists.sh,5768,path_sensitive_legacy_source
run_h2o_3um_abundance_grid_v1_task.py,11419,path_sensitive_legacy_source
run_h2o_3um_dust_axis_band_v1_task.py,15482,path_sensitive_legacy_source
run_h2o_3um_dust_axis_grid_v1_task.py,15478,path_sensitive_legacy_source
run_h2o_3um_method2_postpilot_guard_field_recovery_v1_task.py,22919,path_sensitive_legacy_source
run_h2o_3um_method2_postpilot_v1_task.py,6748,path_sensitive_legacy_source
run_h2o_3um_method2_screen_v1_affinity_smoke.py,2057,path_sensitive_legacy_source
run_h2o_3um_method2_screen_v1_lambda_contract_smoke.py,17440,path_sensitive_legacy_source
run_h2o_3um_method2_screen_v1_task.py,32058,path_sensitive_legacy_source
run_h2o_3um_method2_screen_v3_affinity_smoke.py,2382,path_sensitive_legacy_source
run_h2o_3um_method2_screen_v3_lambda_contract_smoke.py,18197,path_sensitive_legacy_source
run_h2o_3um_method2_screen_v3_task.py,36657,path_sensitive_legacy_source
run_h2o_3um_selfconsistent_grid_v1_task.py,15489,path_sensitive_legacy_source
run_h2o_silicate_demo_anchor_v1.py,7882,path_sensitive_legacy_source
run_h2o_silicate_demo_image_anchor_v1.py,10503,path_sensitive_legacy_source
run_high_photon_feature_sed.sh,10578,path_sensitive_legacy_source
run_high_photon_feature_sed_array_task.sh,14550,path_sensitive_legacy_source
run_ice_feature_method2_pilot_v1_task.py,16518,path_sensitive_legacy_source
run_ice_feature_method2_pilot_v2_task.py,34935,path_sensitive_legacy_source
run_inclination_test.sh,2195,path_sensitive_legacy_source
run_literature_boundary_array_task.sh,14221,path_sensitive_legacy_source
run_literature_screen_array_task.sh,14200,path_sensitive_legacy_source
run_matched_method2_closure_task.sh,14213,path_sensitive_legacy_source
run_matched_method2_nearir_task.sh,12577,path_sensitive_legacy_source
run_strict_continuum_3d_q_task024_recovery_v1.py,17109,path_sensitive_legacy_source
run_strict_continuum_cavity_mass_q_task002_recovery_v1.py,22482,path_sensitive_legacy_source
run_strict_continuum_cavity_mass_q_task046_recovery_v1.py,23968,path_sensitive_legacy_source
run_strict_continuum_cavity_mass_q_task046_recovery_v2.py,25368,path_sensitive_legacy_source
run_strict_continuum_cavity_mass_q_task046_recovery_v3.py,25808,path_sensitive_legacy_source
run_strict_continuum_cavity_mass_q_task371_highn_convergence_v1.py,12704,path_sensitive_legacy_source
run_strict_continuum_cavity_mass_q_task371_highn_convergence_v2.py,16275,path_sensitive_legacy_source
run_strict_continuum_rt_task.sh,11264,path_sensitive_legacy_source
run_strict_continuum_task114_plane0_recovery.sh,12674,path_sensitive_legacy_source
run_strict_continuum_task22_recovery.sh,12283,path_sensitive_legacy_source
run_strict_continuum_temperature_task.sh,8305,path_sensitive_legacy_source
run_tmc1a_literature_rgb.sh,3854,path_sensitive_legacy_source
runs/aperture_normalization_convergence/anchors.tsv,533,preserve_run_inputs_products_and_provenance
runs/aperture_normalization_convergence/convergence_wavelengths.lambda,111,preserve_run_inputs_products_and_provenance
runs/aperture_normalization_convergence/disk_envelope_L1p9_i70_apnorm.para,6039,preserve_run_inputs_products_and_provenance
runs/aperture_normalization_convergence/input_manifest.json,4683,preserve_run_inputs_products_and_provenance
runs/aperture_normalization_convergence/rt2_sed_split.tsv,1564,preserve_run_inputs_products_and_provenance
runs/aperture_normalization_convergence/rt2_sed_split_inputs/w000/convergence_wavelengths.lambda,72,preserve_run_inputs_products_and_provenance
runs/aperture_normalization_convergence/rt2_sed_split_inputs/w000/disk_envelope_L1p9_i70_apnorm.para,6039,preserve_run_inputs_products_and_provenance
runs/aperture_normalization_convergence/rt2_sed_split_inputs/w001/convergence_wavelengths.lambda,72,preserve_run_inputs_products_and_provenance
runs/aperture_normalization_convergence/rt2_sed_split_inputs/w001/disk_envelope_L1p9_i70_apnorm.para,6039,preserve_run_inputs_products_and_provenance
runs/aperture_normalization_convergence/rt2_sed_split_inputs/w002/convergence_wavelengths.lambda,72,preserve_run_inputs_products_and_provenance
runs/aperture_normalization_convergence/rt2_sed_split_inputs/w002/disk_envelope_L1p9_i70_apnorm.para,6039,preserve_run_inputs_products_and_provenance
runs/aperture_normalization_convergence/rt2_sed_split_manifest.json,8999,preserve_run_inputs_products_and_provenance
runs/aperture_normalization_convergence/seeds/seed41001/input/_dust_prop_SED.tmp,2310348,preserve_run_inputs_products_and_provenance
runs/aperture_normalization_convergence/seeds/seed41001/input/convergence_wavelengths.lambda,111,preserve_run_inputs_products_and_provenance
runs/aperture_normalization_convergence/seeds/seed41001/input/disk_envelope_L1p9_i70_apnorm.para,6039,preserve_run_inputs_products_and_provenance
runs/aperture_normalization_convergence/seeds/seed41001/input/rt2_sed_singlewave/w000/_dust_prop_SED.tmp,782748,preserve_run_inputs_products_and_provenance
runs/aperture_normalization_convergence/seeds/seed41001/input/rt2_sed_singlewave/w000/convergence_wavelengths.lambda,72,preserve_run_inputs_products_and_provenance
runs/aperture_normalization_convergence/seeds/seed41001/input/rt2_sed_singlewave/w000/disk_envelope_L1p9_i70_apnorm.para,6039,preserve_run_inputs_products_and_provenance
runs/aperture_normalization_convergence/seeds/seed41001/input/rt2_sed_singlewave/w001/_dust_prop_SED.tmp,782748,preserve_run_inputs_products_and_provenance
runs/aperture_normalization_convergence/seeds/seed41001/input/rt2_sed_singlewave/w001/convergence_wavelengths.lambda,72,preserve_run_inputs_products_and_provenance
runs/aperture_normalization_convergence/seeds/seed41001/input/rt2_sed_singlewave/w001/disk_envelope_L1p9_i70_apnorm.para,6039,preserve_run_inputs_products_and_provenance
runs/aperture_normalization_convergence/seeds/seed41001/input/rt2_sed_singlewave/w002/_dust_prop_SED.tmp,782748,preserve_run_inputs_products_and_provenance
runs/aperture_normalization_convergence/seeds/seed41001/input/rt2_sed_singlewave/w002/convergence_wavelengths.lambda,72,preserve_run_inputs_products_and_provenance
runs/aperture_normalization_convergence/seeds/seed41001/input/rt2_sed_singlewave/w002/disk_envelope_L1p9_i70_apnorm.para,6039,preserve_run_inputs_products_and_provenance
runs/aperture_normalization_convergence/seeds/seed41001/logs/rt1_sed.log,3008,preserve_run_inputs_products_and_provenance
runs/aperture_normalization_convergence/seeds/seed41001/logs/w000_rt2_image.log,6054,preserve_run_inputs_products_and_provenance
runs/aperture_normalization_convergence/seeds/seed41001/logs/w000_rt2_sed.complete,578,preserve_run_inputs_products_and_provenance
runs/aperture_normalization_convergence/seeds/seed41001/logs/w000_rt2_sed.log,3515,preserve_run_inputs_products_and_provenance
runs/aperture_normalization_convergence/seeds/seed41001/logs/w001_rt2_image.log,6054,preserve_run_inputs_products_and_provenance
runs/aperture_normalization_convergence/seeds/seed41001/logs/w001_rt2_sed.complete,578,preserve_run_inputs_products_and_provenance
runs/aperture_normalization_convergence/seeds/seed41001/logs/w001_rt2_sed.log,3515,preserve_run_inputs_products_and_provenance
runs/aperture_normalization_convergence/seeds/seed41001/logs/w002_rt2_image.log,6048,preserve_run_inputs_products_and_provenance
runs/aperture_normalization_convergence/seeds/seed41001/logs/w002_rt2_sed.complete,578,preserve_run_inputs_products_and_provenance
runs/aperture_normalization_convergence/seeds/seed41001/logs/w002_rt2_sed.log,3515,preserve_run_inputs_products_and_provenance
runs/aperture_normalization_convergence/seeds/seed41001/rt1_sed/Temperature.fits.gz,24277,preserve_run_inputs_products_and_provenance
runs/aperture_normalization_convergence/seeds/seed41001/rt1_sed/seed=41001/data_th/convergence_wavelengths.lambda,111,preserve_run_inputs_products_and_provenance
runs/aperture_normalization_convergence/seeds/seed41001/rt1_sed/seed=41001/data_th/disk_envelope_L1p9_i70_apnorm.para,6039,preserve_run_inputs_products_and_provenance
runs/aperture_normalization_convergence/seeds/seed41001/rt1_sed/seed=41001/data_th/sed_mc.fits.gz,1425,preserve_run_inputs_products_and_provenance
runs/aperture_normalization_convergence/seeds/seed41001/rt1_sed/seed=41001/data_th/sed_rt.fits.gz,663,preserve_run_inputs_products_and_provenance
runs/aperture_normalization_convergence/seeds/seed41001/rt2_images/Temperature.fits.gz,24277,preserve_run_inputs_products_and_provenance
runs/aperture_normalization_convergence/seeds/seed41001/rt2_images/seed=41001/data_1.0046728324804879/RT.fits.gz,5248482,preserve_run_inputs_products_and_provenance
runs/aperture_normalization_convergence/seeds/seed41001/rt2_images/seed=41001/data_1.0046728324804879/disk_envelope_L1p9_i70_apnorm.para,6486,preserve_run_inputs_products_and_provenance
runs/aperture_normalization_convergence/seeds/seed41001/rt2_images/seed=41001/data_12.486673413753987/RT.fits.gz,5314395,preserve_run_inputs_products_and_provenance
runs/aperture_normalization_convergence/seeds/seed41001/rt2_images/seed=41001/data_12.486673413753987/disk_envelope_L1p9_i70_apnorm.para,6486,preserve_run_inputs_products_and_provenance
runs/aperture_normalization_convergence/seeds/seed41001/rt2_images/seed=41001/data_4.5026312525933871/RT.fits.gz,5231719,preserve_run_inputs_products_and_provenance
runs/aperture_normalization_convergence/seeds/seed41001/rt2_images/seed=41001/data_4.5026312525933871/disk_envelope_L1p9_i70_apnorm.para,6486,preserve_run_inputs_products_and_provenance
runs/aperture_normalization_convergence/seeds/seed41001/rt2_sed_singlewave/w000/Temperature.fits.gz,24277,preserve_run_inputs_products_and_provenance
runs/aperture_normalization_convergence/seeds/seed41001/rt2_sed_singlewave/w000/seed=41001/data_th/convergence_wavelengths.lambda,72,preserve_run_inputs_products_and_provenance
runs/aperture_normalization_convergence/seeds/seed41001/rt2_sed_singlewave/w000/seed=41001/data_th/disk_envelope_L1p9_i70_apnorm.para,6039,preserve_run_inputs_products_and_provenance
runs/aperture_normalization_convergence/seeds/seed41001/rt2_sed_singlewave/w000/seed=41001/data_th/sed_mc.fits.gz,1061,preserve_run_inputs_products_and_provenance
runs/aperture_normalization_convergence/seeds/seed41001/rt2_sed_singlewave/w000/seed=41001/data_th/sed_rt.fits.gz,608,preserve_run_inputs_products_and_provenance
runs/aperture_normalization_convergence/seeds/seed41001/rt2_sed_singlewave/w001/Temperature.fits.gz,24277,preserve_run_inputs_products_and_provenance
runs/aperture_normalization_convergence/seeds/seed41001/rt2_sed_singlewave/w001/seed=41001/data_th/convergence_wavelengths.lambda,72,preserve_run_inputs_products_and_provenance
runs/aperture_normalization_convergence/seeds/seed41001/rt2_sed_singlewave/w001/seed=41001/data_th/disk_envelope_L1p9_i70_apnorm.para,6039,preserve_run_inputs_products_and_provenance
runs/aperture_normalization_convergence/seeds/seed41001/rt2_sed_singlewave/w001/seed=41001/data_th/sed_mc.fits.gz,1125,preserve_run_inputs_products_and_provenance
runs/aperture_normalization_convergence/seeds/seed41001/rt2_sed_singlewave/w001/seed=41001/data_th/sed_rt.fits.gz,613,preserve_run_inputs_products_and_provenance
runs/aperture_normalization_convergence/seeds/seed41001/rt2_sed_singlewave/w002/Temperature.fits.gz,24277,preserve_run_inputs_products_and_provenance
runs/aperture_normalization_convergence/seeds/seed41001/rt2_sed_singlewave/w002/seed=41001/data_th/convergence_wavelengths.lambda,72,preserve_run_inputs_products_and_provenance
runs/aperture_normalization_convergence/seeds/seed41001/rt2_sed_singlewave/w002/seed=41001/data_th/disk_envelope_L1p9_i70_apnorm.para,6039,preserve_run_inputs_products_and_provenance
runs/aperture_normalization_convergence/seeds/seed41001/rt2_sed_singlewave/w002/seed=41001/data_th/sed_mc.fits.gz,1126,preserve_run_inputs_products_and_provenance
runs/aperture_normalization_convergence/seeds/seed41001/rt2_sed_singlewave/w002/seed=41001/data_th/sed_rt.fits.gz,607,preserve_run_inputs_products_and_provenance
runs/aperture_normalization_convergence/seeds/seed41002/input/_dust_prop_SED.tmp,2310348,preserve_run_inputs_products_and_provenance
runs/aperture_normalization_convergence/seeds/seed41002/input/convergence_wavelengths.lambda,111,preserve_run_inputs_products_and_provenance
runs/aperture_normalization_convergence/seeds/seed41002/input/disk_envelope_L1p9_i70_apnorm.para,6039,preserve_run_inputs_products_and_provenance
runs/aperture_normalization_convergence/seeds/seed41002/input/rt2_sed_singlewave/w000/_dust_prop_SED.tmp,782748,preserve_run_inputs_products_and_provenance
runs/aperture_normalization_convergence/seeds/seed41002/input/rt2_sed_singlewave/w000/convergence_wavelengths.lambda,72,preserve_run_inputs_products_and_provenance
