task_index	fresh_model_index	grid_model_index	model_label	mass_factor	envelope_amax_um	envelope_size_exponent	anchor_ordinal	anchor_tag	region	bin_index	wavelength_um	wavelength_token	instrument	boundary_compromise	spatial_config	zoom_token	nx	ny	expected_fov_au	expected_pixel_au	expected_cdelt_deg	psf_fwhm_arcsec	wavelength_file	wavelength_file_sha256	seed	sed_photons	parameter	parameter_sha256	temperature_task_index	temperature_workdir	task_workdir
90	9	11	m2p00_a0p60_q4p00_i0p05	2.00	0.60	4.00	0	w000	near_ir_short	2	0.9946761707696127	0.9946761707696127	NIRSpec	false	full_n2401	1	2401	2401	6000	2.4989587671803415	4.9582515221832172e-06	0.032824313635397222	jwst_mcfost/runs/strict_continuum_3d_q_v1/anchors/w000/strict_continuum_anchor.lambda	958b10dda90471bb610395d7fe4ffc4a8c52cf9552775fb9f72f08df4d0897c3	41001	128000	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p00_a0p60_q4p00_i0p05/disk_envelope_m2p00_a0p60_q4p00_i0p05_rt.para	cbaf5717cdba77bd54615c9207430f114f37cdee7ab416261e28daa5a0d66740	9	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p00_a0p60_q4p00_i0p05/temperature	jwst_mcfost/runs/strict_continuum_3d_q_v1/rt_tasks/t090_m2p00_a0p60_q4p00_i0p05_w000
91	9	11	m2p00_a0p60_q4p00_i0p05	2.00	0.60	4.00	1	w001	near_ir_short	21	1.2028117593024095	1.2028117593024095	NIRSpec	false	full_n2401	1	2401	2401	6000	2.4989587671803415	4.9582515221832172e-06	0.039692788056979511	jwst_mcfost/runs/strict_continuum_3d_q_v1/anchors/w001/strict_continuum_anchor.lambda	03eac41388c201eb0d3587e76e6cdbb0a254d084dea08a854af129f7798c686d	41001	128000	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p00_a0p60_q4p00_i0p05/disk_envelope_m2p00_a0p60_q4p00_i0p05_rt.para	cbaf5717cdba77bd54615c9207430f114f37cdee7ab416261e28daa5a0d66740	9	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p00_a0p60_q4p00_i0p05/temperature	jwst_mcfost/runs/strict_continuum_3d_q_v1/rt_tasks/t091_m2p00_a0p60_q4p00_i0p05_w001
92	9	11	m2p00_a0p60_q4p00_i0p05	2.00	0.60	4.00	2	w002	near_ir_short	43	1.4987957445436022	1.4987957445436022	NIRSpec	false	full_n2401	1	2401	2401	6000	2.4989587671803415	4.9582515221832172e-06	0.049460259569938873	jwst_mcfost/runs/strict_continuum_3d_q_v1/anchors/w002/strict_continuum_anchor.lambda	5e5ede487ce8e28395d8732fcd14cbdcf044a502bbc451f3e32a4d760288e0ce	41001	128000	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p00_a0p60_q4p00_i0p05/disk_envelope_m2p00_a0p60_q4p00_i0p05_rt.para	cbaf5717cdba77bd54615c9207430f114f37cdee7ab416261e28daa5a0d66740	9	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p00_a0p60_q4p00_i0p05/temperature	jwst_mcfost/runs/strict_continuum_3d_q_v1/rt_tasks/t092_m2p00_a0p60_q4p00_i0p05_w002
93	9	11	m2p00_a0p60_q4p00_i0p05	2.00	0.60	4.00	3	w003	near_ir_rise	59	1.7588530996181813	1.7588530996181813	NIRSpec	false	full_n2401	1	2401	2401	6000	2.4989587671803415	4.9582515221832172e-06	0.058042152287399985	jwst_mcfost/runs/strict_continuum_3d_q_v1/anchors/w003/strict_continuum_anchor.lambda	6096fee96dea6c68611a03b186f6797670dfd3a73c98ffae6e4e90e535aa1aee	41001	128000	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p00_a0p60_q4p00_i0p05/disk_envelope_m2p00_a0p60_q4p00_i0p05_rt.para	cbaf5717cdba77bd54615c9207430f114f37cdee7ab416261e28daa5a0d66740	9	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p00_a0p60_q4p00_i0p05/temperature	jwst_mcfost/runs/strict_continuum_3d_q_v1/rt_tasks/t093_m2p00_a0p60_q4p00_i0p05_w003
94	9	11	m2p00_a0p60_q4p00_i0p05	2.00	0.60	4.00	4	w004	near_ir_rise	81	2.1916659199557045	2.1916659199557045	NIRSpec	false	full_n2401	1	2401	2401	6000	2.4989587671803415	4.9582515221832172e-06	0.072324975358538254	jwst_mcfost/runs/strict_continuum_3d_q_v1/anchors/w004/strict_continuum_anchor.lambda	adcd8c330cb64fdf6cd13feaf0fe06ed6c9726df6e30e2a5ad9b3c488f684d87	41001	128000	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p00_a0p60_q4p00_i0p05/disk_envelope_m2p00_a0p60_q4p00_i0p05_rt.para	cbaf5717cdba77bd54615c9207430f114f37cdee7ab416261e28daa5a0d66740	9	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p00_a0p60_q4p00_i0p05/temperature	jwst_mcfost/runs/strict_continuum_3d_q_v1/rt_tasks/t094_m2p00_a0p60_q4p00_i0p05_w004
95	9	11	m2p00_a0p60_q4p00_i0p05	2.00	0.60	4.00	5	w005	near_ir_rise	96	2.546352514425122	2.546352514425122	NIRSpec	true	full_n2401	1	2401	2401	6000	2.4989587671803415	4.9582515221832172e-06	0.084029632976029028	jwst_mcfost/runs/strict_continuum_3d_q_v1/anchors/w005/strict_continuum_anchor.lambda	91d915d166c5e6bb5cb007f0659a7d85b73c54677f8d267a3239a12d70dd3290	41001	128000	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p00_a0p60_q4p00_i0p05/disk_envelope_m2p00_a0p60_q4p00_i0p05_rt.para	cbaf5717cdba77bd54615c9207430f114f37cdee7ab416261e28daa5a0d66740	9	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p00_a0p60_q4p00_i0p05/temperature	jwst_mcfost/runs/strict_continuum_3d_q_v1/rt_tasks/t095_m2p00_a0p60_q4p00_i0p05_w005
96	9	11	m2p00_a0p60_q4p00_i0p05	2.00	0.60	4.00	6	w006	window_3p9	139	3.9143995604061015	3.9143995604061015	NIRSpec	true	support_zoom_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	0.12917518549340135	jwst_mcfost/runs/strict_continuum_3d_q_v1/anchors/w006/strict_continuum_anchor.lambda	3f9b717a21e711e16c54ebd68a2308d823da5c67f37df6ad2ddbe13da82b8010	41001	128000	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p00_a0p60_q4p00_i0p05/disk_envelope_m2p00_a0p60_q4p00_i0p05_rt.para	cbaf5717cdba77bd54615c9207430f114f37cdee7ab416261e28daa5a0d66740	9	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p00_a0p60_q4p00_i0p05/temperature	jwst_mcfost/runs/strict_continuum_3d_q_v1/rt_tasks/t096_m2p00_a0p60_q4p00_i0p05_w006
97	9	11	m2p00_a0p60_q4p00_i0p05	2.00	0.60	4.00	7	w007	window_5p4	171	5.3906283153397085	5.3906283153397085	MIRI	false	support_zoom_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	0.28389073440621038	jwst_mcfost/runs/strict_continuum_3d_q_v1/anchors/w007/strict_continuum_anchor.lambda	5f63ad070f3c845a8f617a8a81a0c499df4a74529835dbb910e3bc7165189b12	41001	128000	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p00_a0p60_q4p00_i0p05/disk_envelope_m2p00_a0p60_q4p00_i0p05_rt.para	cbaf5717cdba77bd54615c9207430f114f37cdee7ab416261e28daa5a0d66740	9	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p00_a0p60_q4p00_i0p05/temperature	jwst_mcfost/runs/strict_continuum_3d_q_v1/rt_tasks/t097_m2p00_a0p60_q4p00_i0p05_w007
98	9	11	m2p00_a0p60_q4p00_i0p05	2.00	0.60	4.00	8	w008	window_13p8	265	13.799908320389276	13.799908320389276	MIRI	false	zoom_n1201	3.9933471945199667	1201	1201	1502.4989583259237	1.2510399319949406	2.4822220872915486e-06	0.5613969745728461	jwst_mcfost/runs/strict_continuum_3d_q_v1/anchors/w008/strict_continuum_anchor.lambda	5797e825e4c6cd5a59e2cc5a5e36940d0ba149f20340a55934be09f172095b37	41001	128000	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p00_a0p60_q4p00_i0p05/disk_envelope_m2p00_a0p60_q4p00_i0p05_rt.para	cbaf5717cdba77bd54615c9207430f114f37cdee7ab416261e28daa5a0d66740	9	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p00_a0p60_q4p00_i0p05/temperature	jwst_mcfost/runs/strict_continuum_3d_q_v1/rt_tasks/t098_m2p00_a0p60_q4p00_i0p05_w008
99	9	11	m2p00_a0p60_q4p00_i0p05	2.00	0.60	4.00	9	w009	window_27p5	334	27.513091575690556	27.513091575690556	MIRI	false	zoom_n1201	3.9933471945199667	1201	1201	1502.4989583259237	1.2510399319949406	2.4822220872915486e-06	1.0139320219977885	jwst_mcfost/runs/strict_continuum_3d_q_v1/anchors/w009/strict_continuum_anchor.lambda	02feaf67a3a60f2699c2d37af292482df3aaf64119571c73370a59f2c2945f23	41001	128000	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p00_a0p60_q4p00_i0p05/disk_envelope_m2p00_a0p60_q4p00_i0p05_rt.para	cbaf5717cdba77bd54615c9207430f114f37cdee7ab416261e28daa5a0d66740	9	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p00_a0p60_q4p00_i0p05/temperature	jwst_mcfost/runs/strict_continuum_3d_q_v1/rt_tasks/t099_m2p00_a0p60_q4p00_i0p05_w009
100	10	12	m2p25_a0p40_q3p25_i0p05	2.25	0.40	3.25	0	w000	near_ir_short	2	0.9946761707696127	0.9946761707696127	NIRSpec	false	full_n2401	1	2401	2401	6000	2.4989587671803415	4.9582515221832172e-06	0.032824313635397222	jwst_mcfost/runs/strict_continuum_3d_q_v1/anchors/w000/strict_continuum_anchor.lambda	958b10dda90471bb610395d7fe4ffc4a8c52cf9552775fb9f72f08df4d0897c3	41001	128000	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p25_a0p40_q3p25_i0p05/disk_envelope_m2p25_a0p40_q3p25_i0p05_rt.para	238130d76387998290b360c7dc68c330824e95e48a1cd2a70c2625f90e1c986c	10	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p25_a0p40_q3p25_i0p05/temperature	jwst_mcfost/runs/strict_continuum_3d_q_v1/rt_tasks/t100_m2p25_a0p40_q3p25_i0p05_w000
101	10	12	m2p25_a0p40_q3p25_i0p05	2.25	0.40	3.25	1	w001	near_ir_short	21	1.2028117593024095	1.2028117593024095	NIRSpec	false	full_n2401	1	2401	2401	6000	2.4989587671803415	4.9582515221832172e-06	0.039692788056979511	jwst_mcfost/runs/strict_continuum_3d_q_v1/anchors/w001/strict_continuum_anchor.lambda	03eac41388c201eb0d3587e76e6cdbb0a254d084dea08a854af129f7798c686d	41001	128000	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p25_a0p40_q3p25_i0p05/disk_envelope_m2p25_a0p40_q3p25_i0p05_rt.para	238130d76387998290b360c7dc68c330824e95e48a1cd2a70c2625f90e1c986c	10	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p25_a0p40_q3p25_i0p05/temperature	jwst_mcfost/runs/strict_continuum_3d_q_v1/rt_tasks/t101_m2p25_a0p40_q3p25_i0p05_w001
102	10	12	m2p25_a0p40_q3p25_i0p05	2.25	0.40	3.25	2	w002	near_ir_short	43	1.4987957445436022	1.4987957445436022	NIRSpec	false	full_n2401	1	2401	2401	6000	2.4989587671803415	4.9582515221832172e-06	0.049460259569938873	jwst_mcfost/runs/strict_continuum_3d_q_v1/anchors/w002/strict_continuum_anchor.lambda	5e5ede487ce8e28395d8732fcd14cbdcf044a502bbc451f3e32a4d760288e0ce	41001	128000	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p25_a0p40_q3p25_i0p05/disk_envelope_m2p25_a0p40_q3p25_i0p05_rt.para	238130d76387998290b360c7dc68c330824e95e48a1cd2a70c2625f90e1c986c	10	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p25_a0p40_q3p25_i0p05/temperature	jwst_mcfost/runs/strict_continuum_3d_q_v1/rt_tasks/t102_m2p25_a0p40_q3p25_i0p05_w002
103	10	12	m2p25_a0p40_q3p25_i0p05	2.25	0.40	3.25	3	w003	near_ir_rise	59	1.7588530996181813	1.7588530996181813	NIRSpec	false	full_n2401	1	2401	2401	6000	2.4989587671803415	4.9582515221832172e-06	0.058042152287399985	jwst_mcfost/runs/strict_continuum_3d_q_v1/anchors/w003/strict_continuum_anchor.lambda	6096fee96dea6c68611a03b186f6797670dfd3a73c98ffae6e4e90e535aa1aee	41001	128000	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p25_a0p40_q3p25_i0p05/disk_envelope_m2p25_a0p40_q3p25_i0p05_rt.para	238130d76387998290b360c7dc68c330824e95e48a1cd2a70c2625f90e1c986c	10	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p25_a0p40_q3p25_i0p05/temperature	jwst_mcfost/runs/strict_continuum_3d_q_v1/rt_tasks/t103_m2p25_a0p40_q3p25_i0p05_w003
104	10	12	m2p25_a0p40_q3p25_i0p05	2.25	0.40	3.25	4	w004	near_ir_rise	81	2.1916659199557045	2.1916659199557045	NIRSpec	false	full_n2401	1	2401	2401	6000	2.4989587671803415	4.9582515221832172e-06	0.072324975358538254	jwst_mcfost/runs/strict_continuum_3d_q_v1/anchors/w004/strict_continuum_anchor.lambda	adcd8c330cb64fdf6cd13feaf0fe06ed6c9726df6e30e2a5ad9b3c488f684d87	41001	128000	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p25_a0p40_q3p25_i0p05/disk_envelope_m2p25_a0p40_q3p25_i0p05_rt.para	238130d76387998290b360c7dc68c330824e95e48a1cd2a70c2625f90e1c986c	10	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p25_a0p40_q3p25_i0p05/temperature	jwst_mcfost/runs/strict_continuum_3d_q_v1/rt_tasks/t104_m2p25_a0p40_q3p25_i0p05_w004
105	10	12	m2p25_a0p40_q3p25_i0p05	2.25	0.40	3.25	5	w005	near_ir_rise	96	2.546352514425122	2.546352514425122	NIRSpec	true	full_n2401	1	2401	2401	6000	2.4989587671803415	4.9582515221832172e-06	0.084029632976029028	jwst_mcfost/runs/strict_continuum_3d_q_v1/anchors/w005/strict_continuum_anchor.lambda	91d915d166c5e6bb5cb007f0659a7d85b73c54677f8d267a3239a12d70dd3290	41001	128000	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p25_a0p40_q3p25_i0p05/disk_envelope_m2p25_a0p40_q3p25_i0p05_rt.para	238130d76387998290b360c7dc68c330824e95e48a1cd2a70c2625f90e1c986c	10	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p25_a0p40_q3p25_i0p05/temperature	jwst_mcfost/runs/strict_continuum_3d_q_v1/rt_tasks/t105_m2p25_a0p40_q3p25_i0p05_w005
106	10	12	m2p25_a0p40_q3p25_i0p05	2.25	0.40	3.25	6	w006	window_3p9	139	3.9143995604061015	3.9143995604061015	NIRSpec	true	support_zoom_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	0.12917518549340135	jwst_mcfost/runs/strict_continuum_3d_q_v1/anchors/w006/strict_continuum_anchor.lambda	3f9b717a21e711e16c54ebd68a2308d823da5c67f37df6ad2ddbe13da82b8010	41001	128000	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p25_a0p40_q3p25_i0p05/disk_envelope_m2p25_a0p40_q3p25_i0p05_rt.para	238130d76387998290b360c7dc68c330824e95e48a1cd2a70c2625f90e1c986c	10	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p25_a0p40_q3p25_i0p05/temperature	jwst_mcfost/runs/strict_continuum_3d_q_v1/rt_tasks/t106_m2p25_a0p40_q3p25_i0p05_w006
107	10	12	m2p25_a0p40_q3p25_i0p05	2.25	0.40	3.25	7	w007	window_5p4	171	5.3906283153397085	5.3906283153397085	MIRI	false	support_zoom_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	0.28389073440621038	jwst_mcfost/runs/strict_continuum_3d_q_v1/anchors/w007/strict_continuum_anchor.lambda	5f63ad070f3c845a8f617a8a81a0c499df4a74529835dbb910e3bc7165189b12	41001	128000	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p25_a0p40_q3p25_i0p05/disk_envelope_m2p25_a0p40_q3p25_i0p05_rt.para	238130d76387998290b360c7dc68c330824e95e48a1cd2a70c2625f90e1c986c	10	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p25_a0p40_q3p25_i0p05/temperature	jwst_mcfost/runs/strict_continuum_3d_q_v1/rt_tasks/t107_m2p25_a0p40_q3p25_i0p05_w007
108	10	12	m2p25_a0p40_q3p25_i0p05	2.25	0.40	3.25	8	w008	window_13p8	265	13.799908320389276	13.799908320389276	MIRI	false	zoom_n1201	3.9933471945199667	1201	1201	1502.4989583259237	1.2510399319949406	2.4822220872915486e-06	0.5613969745728461	jwst_mcfost/runs/strict_continuum_3d_q_v1/anchors/w008/strict_continuum_anchor.lambda	5797e825e4c6cd5a59e2cc5a5e36940d0ba149f20340a55934be09f172095b37	41001	128000	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p25_a0p40_q3p25_i0p05/disk_envelope_m2p25_a0p40_q3p25_i0p05_rt.para	238130d76387998290b360c7dc68c330824e95e48a1cd2a70c2625f90e1c986c	10	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p25_a0p40_q3p25_i0p05/temperature	jwst_mcfost/runs/strict_continuum_3d_q_v1/rt_tasks/t108_m2p25_a0p40_q3p25_i0p05_w008
109	10	12	m2p25_a0p40_q3p25_i0p05	2.25	0.40	3.25	9	w009	window_27p5	334	27.513091575690556	27.513091575690556	MIRI	false	zoom_n1201	3.9933471945199667	1201	1201	1502.4989583259237	1.2510399319949406	2.4822220872915486e-06	1.0139320219977885	jwst_mcfost/runs/strict_continuum_3d_q_v1/anchors/w009/strict_continuum_anchor.lambda	02feaf67a3a60f2699c2d37af292482df3aaf64119571c73370a59f2c2945f23	41001	128000	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p25_a0p40_q3p25_i0p05/disk_envelope_m2p25_a0p40_q3p25_i0p05_rt.para	238130d76387998290b360c7dc68c330824e95e48a1cd2a70c2625f90e1c986c	10	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p25_a0p40_q3p25_i0p05/temperature	jwst_mcfost/runs/strict_continuum_3d_q_v1/rt_tasks/t109_m2p25_a0p40_q3p25_i0p05_w009
110	11	13	m2p25_a0p40_q3p50_i0p05	2.25	0.40	3.50	0	w000	near_ir_short	2	0.9946761707696127	0.9946761707696127	NIRSpec	false	full_n2401	1	2401	2401	6000	2.4989587671803415	4.9582515221832172e-06	0.032824313635397222	jwst_mcfost/runs/strict_continuum_3d_q_v1/anchors/w000/strict_continuum_anchor.lambda	958b10dda90471bb610395d7fe4ffc4a8c52cf9552775fb9f72f08df4d0897c3	41001	128000	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p25_a0p40_q3p50_i0p05/disk_envelope_m2p25_a0p40_q3p50_i0p05_rt.para	d49b4073d7ef9073a72267a9cbc8c98e707a83c97458b1ab431a1c2612a51ca1	11	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p25_a0p40_q3p50_i0p05/temperature	jwst_mcfost/runs/strict_continuum_3d_q_v1/rt_tasks/t110_m2p25_a0p40_q3p50_i0p05_w000
111	11	13	m2p25_a0p40_q3p50_i0p05	2.25	0.40	3.50	1	w001	near_ir_short	21	1.2028117593024095	1.2028117593024095	NIRSpec	false	full_n2401	1	2401	2401	6000	2.4989587671803415	4.9582515221832172e-06	0.039692788056979511	jwst_mcfost/runs/strict_continuum_3d_q_v1/anchors/w001/strict_continuum_anchor.lambda	03eac41388c201eb0d3587e76e6cdbb0a254d084dea08a854af129f7798c686d	41001	128000	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p25_a0p40_q3p50_i0p05/disk_envelope_m2p25_a0p40_q3p50_i0p05_rt.para	d49b4073d7ef9073a72267a9cbc8c98e707a83c97458b1ab431a1c2612a51ca1	11	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p25_a0p40_q3p50_i0p05/temperature	jwst_mcfost/runs/strict_continuum_3d_q_v1/rt_tasks/t111_m2p25_a0p40_q3p50_i0p05_w001
112	11	13	m2p25_a0p40_q3p50_i0p05	2.25	0.40	3.50	2	w002	near_ir_short	43	1.4987957445436022	1.4987957445436022	NIRSpec	false	full_n2401	1	2401	2401	6000	2.4989587671803415	4.9582515221832172e-06	0.049460259569938873	jwst_mcfost/runs/strict_continuum_3d_q_v1/anchors/w002/strict_continuum_anchor.lambda	5e5ede487ce8e28395d8732fcd14cbdcf044a502bbc451f3e32a4d760288e0ce	41001	128000	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p25_a0p40_q3p50_i0p05/disk_envelope_m2p25_a0p40_q3p50_i0p05_rt.para	d49b4073d7ef9073a72267a9cbc8c98e707a83c97458b1ab431a1c2612a51ca1	11	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p25_a0p40_q3p50_i0p05/temperature	jwst_mcfost/runs/strict_continuum_3d_q_v1/rt_tasks/t112_m2p25_a0p40_q3p50_i0p05_w002
113	11	13	m2p25_a0p40_q3p50_i0p05	2.25	0.40	3.50	3	w003	near_ir_rise	59	1.7588530996181813	1.7588530996181813	NIRSpec	false	full_n2401	1	2401	2401	6000	2.4989587671803415	4.9582515221832172e-06	0.058042152287399985	jwst_mcfost/runs/strict_continuum_3d_q_v1/anchors/w003/strict_continuum_anchor.lambda	6096fee96dea6c68611a03b186f6797670dfd3a73c98ffae6e4e90e535aa1aee	41001	128000	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p25_a0p40_q3p50_i0p05/disk_envelope_m2p25_a0p40_q3p50_i0p05_rt.para	d49b4073d7ef9073a72267a9cbc8c98e707a83c97458b1ab431a1c2612a51ca1	11	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p25_a0p40_q3p50_i0p05/temperature	jwst_mcfost/runs/strict_continuum_3d_q_v1/rt_tasks/t113_m2p25_a0p40_q3p50_i0p05_w003
114	11	13	m2p25_a0p40_q3p50_i0p05	2.25	0.40	3.50	4	w004	near_ir_rise	81	2.1916659199557045	2.1916659199557045	NIRSpec	false	full_n2401	1	2401	2401	6000	2.4989587671803415	4.9582515221832172e-06	0.072324975358538254	jwst_mcfost/runs/strict_continuum_3d_q_v1/anchors/w004/strict_continuum_anchor.lambda	adcd8c330cb64fdf6cd13feaf0fe06ed6c9726df6e30e2a5ad9b3c488f684d87	41001	128000	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p25_a0p40_q3p50_i0p05/disk_envelope_m2p25_a0p40_q3p50_i0p05_rt.para	d49b4073d7ef9073a72267a9cbc8c98e707a83c97458b1ab431a1c2612a51ca1	11	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p25_a0p40_q3p50_i0p05/temperature	jwst_mcfost/runs/strict_continuum_3d_q_v1/rt_tasks/t114_m2p25_a0p40_q3p50_i0p05_w004
115	11	13	m2p25_a0p40_q3p50_i0p05	2.25	0.40	3.50	5	w005	near_ir_rise	96	2.546352514425122	2.546352514425122	NIRSpec	true	full_n2401	1	2401	2401	6000	2.4989587671803415	4.9582515221832172e-06	0.084029632976029028	jwst_mcfost/runs/strict_continuum_3d_q_v1/anchors/w005/strict_continuum_anchor.lambda	91d915d166c5e6bb5cb007f0659a7d85b73c54677f8d267a3239a12d70dd3290	41001	128000	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p25_a0p40_q3p50_i0p05/disk_envelope_m2p25_a0p40_q3p50_i0p05_rt.para	d49b4073d7ef9073a72267a9cbc8c98e707a83c97458b1ab431a1c2612a51ca1	11	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p25_a0p40_q3p50_i0p05/temperature	jwst_mcfost/runs/strict_continuum_3d_q_v1/rt_tasks/t115_m2p25_a0p40_q3p50_i0p05_w005
116	11	13	m2p25_a0p40_q3p50_i0p05	2.25	0.40	3.50	6	w006	window_3p9	139	3.9143995604061015	3.9143995604061015	NIRSpec	true	support_zoom_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	0.12917518549340135	jwst_mcfost/runs/strict_continuum_3d_q_v1/anchors/w006/strict_continuum_anchor.lambda	3f9b717a21e711e16c54ebd68a2308d823da5c67f37df6ad2ddbe13da82b8010	41001	128000	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p25_a0p40_q3p50_i0p05/disk_envelope_m2p25_a0p40_q3p50_i0p05_rt.para	d49b4073d7ef9073a72267a9cbc8c98e707a83c97458b1ab431a1c2612a51ca1	11	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p25_a0p40_q3p50_i0p05/temperature	jwst_mcfost/runs/strict_continuum_3d_q_v1/rt_tasks/t116_m2p25_a0p40_q3p50_i0p05_w006
117	11	13	m2p25_a0p40_q3p50_i0p05	2.25	0.40	3.50	7	w007	window_5p4	171	5.3906283153397085	5.3906283153397085	MIRI	false	support_zoom_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	0.28389073440621038	jwst_mcfost/runs/strict_continuum_3d_q_v1/anchors/w007/strict_continuum_anchor.lambda	5f63ad070f3c845a8f617a8a81a0c499df4a74529835dbb910e3bc7165189b12	41001	128000	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p25_a0p40_q3p50_i0p05/disk_envelope_m2p25_a0p40_q3p50_i0p05_rt.para	d49b4073d7ef9073a72267a9cbc8c98e707a83c97458b1ab431a1c2612a51ca1	11	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p25_a0p40_q3p50_i0p05/temperature	jwst_mcfost/runs/strict_continuum_3d_q_v1/rt_tasks/t117_m2p25_a0p40_q3p50_i0p05_w007
118	11	13	m2p25_a0p40_q3p50_i0p05	2.25	0.40	3.50	8	w008	window_13p8	265	13.799908320389276	13.799908320389276	MIRI	false	zoom_n1201	3.9933471945199667	1201	1201	1502.4989583259237	1.2510399319949406	2.4822220872915486e-06	0.5613969745728461	jwst_mcfost/runs/strict_continuum_3d_q_v1/anchors/w008/strict_continuum_anchor.lambda	5797e825e4c6cd5a59e2cc5a5e36940d0ba149f20340a55934be09f172095b37	41001	128000	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p25_a0p40_q3p50_i0p05/disk_envelope_m2p25_a0p40_q3p50_i0p05_rt.para	d49b4073d7ef9073a72267a9cbc8c98e707a83c97458b1ab431a1c2612a51ca1	11	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p25_a0p40_q3p50_i0p05/temperature	jwst_mcfost/runs/strict_continuum_3d_q_v1/rt_tasks/t118_m2p25_a0p40_q3p50_i0p05_w008
