task_index	phase	seed	parent_kind	parent_id	score_anchor_id	continuum_target_id	analysis_partition	source_table	source_table_sha256	source_row_sha256	target_wavelength_um	lsf_node_global_index	lsf_node_index	lsf_quadrature_weight	lsf_profile	target_resolving_power_R	wavelength_um	instrument	source_segment	native_run_id	model_input_representation	conversion_before_aggregation	aggregated_representation	wavelength_file	wavelength_file_sha256	spatial_config	zoom_token	nx	ny	expected_fov_au	expected_pixel_au	expected_cdelt_deg	aperture_name	east_arcsec	north_arcsec	aperture_radius_arcsec	model_index	model_label	mass_factor	envelope_size_exponent	cavity_tag	requested_half_opening_deg	cavity_h0_token	cavity_r0_token	cavity_exponent_token	mdot_token	inclination_deg	envelope_amin_um	envelope_amax_um	accepted_packets	rt_sed_method	processes_per_task	openmp_threads	temperature_file	temperature_file_sha256	temperature_role	optical_coverage_role	direct_scoring_role	h2o_mass_fraction	silicate_mass_fraction	abundance_token	reference_h2o_mass_fraction	source_phase	source_task_index	source_task_row_sha256	parameter_role	parameter	parameter_sha256	dust_role	task_workdir	task_row_sha256
156	full_h2o	52001	continuum_support	h2o_continuum_red_q20		h2o_continuum_red_q20	h2o_feature_optical_depth	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_continuum_lsf_nodes_R2400_v3.tsv	07f25fef793bf100873ab1f963bc44c55e49b0f171865ef57da62eb4db1d56d2	c43196ba2e6cd5e60309458a2418767efcfedf050a9f6b4f237b700b4d3db65f	3.549182441347746	16	1	0.2220759220056126	Gaussian_in_log_lambda_constant_resolving_power	2400	3.5483312107609843	NIRSpec	G395H	G395H_run00	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/full_h2o/continuum_support/h2o_continuum_red_q20/node01.lambda	bfd5fd80b017167f7032355f954eca74c7db08bf049d32191a1c6a895c1e76db	expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	inside_h2o_optical_constants	continuum_reconstruction_not_scored	0.03	0.97	x0p03	0.05	full_h2o	71	680c4735cd8bd92357de8d8e4dfedd3dd634d6e23d8742b2d89e30fb049a85f2	h2o_selected_x0p03	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/parameters/h2o_x0p03_rt.para	bf4257382851e20e1f8e05bef03bc663bd1f5803032e9c9af381a7331a302fde	selected_h2o_disjoint_dhs_abundance_grid_screening_dust	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/tasks/x0p03/t156_h2o_continuum_red_q20_n01_s52001	25d4909d39214b145d7f3cbd6fedcf76c2645410da20b1848e6d90cafee3e7e5
157	full_h2o	52001	continuum_support	h2o_continuum_red_q20		h2o_continuum_red_q20	h2o_feature_optical_depth	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_continuum_lsf_nodes_R2400_v3.tsv	07f25fef793bf100873ab1f963bc44c55e49b0f171865ef57da62eb4db1d56d2	d187e663a6dde07bff9f6652e8498f09c0dff8f6b02d93bb44b01a4a963bfa3f	3.549182441347746	17	2	0.53333333333333333	Gaussian_in_log_lambda_constant_resolving_power	2400	3.549182441347746	NIRSpec	G395H	G395H_run00	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/full_h2o/continuum_support/h2o_continuum_red_q20/node02.lambda	8357429de9ad63cd1f793ad6f75351717c66ee992861eebebcddda0c2e0e0c6c	expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	inside_h2o_optical_constants	continuum_reconstruction_not_scored	0.03	0.97	x0p03	0.05	full_h2o	72	d940bf11af4293cb7dd43610890de87f2b57f3dae235fa18419c4c7e2ed76b24	h2o_selected_x0p03	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/parameters/h2o_x0p03_rt.para	bf4257382851e20e1f8e05bef03bc663bd1f5803032e9c9af381a7331a302fde	selected_h2o_disjoint_dhs_abundance_grid_screening_dust	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/tasks/x0p03/t157_h2o_continuum_red_q20_n02_s52001	de2ca0ab27e87e3e2347dc9dfb016734e5e0087435a87ec194125053ef50c36e
158	full_h2o	52001	continuum_support	h2o_continuum_red_q20		h2o_continuum_red_q20	h2o_feature_optical_depth	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_continuum_lsf_nodes_R2400_v3.tsv	07f25fef793bf100873ab1f963bc44c55e49b0f171865ef57da62eb4db1d56d2	2901320e44664d37a6d4a76dddc133232c662e0b418d73f4e5ab24d64b4f514e	3.549182441347746	18	3	0.2220759220056126	Gaussian_in_log_lambda_constant_resolving_power	2400	3.5500338761413497	NIRSpec	G395H	G395H_run00	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/full_h2o/continuum_support/h2o_continuum_red_q20/node03.lambda	a693775c3051c6c8566f00577ba031040c6af5a3755f76c748eac79b22d155f3	expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	inside_h2o_optical_constants	continuum_reconstruction_not_scored	0.03	0.97	x0p03	0.05	full_h2o	73	a79c62ff15fd8c7f25c8219dce902430023136e02fe7c47a04c1314a25ed676c	h2o_selected_x0p03	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/parameters/h2o_x0p03_rt.para	bf4257382851e20e1f8e05bef03bc663bd1f5803032e9c9af381a7331a302fde	selected_h2o_disjoint_dhs_abundance_grid_screening_dust	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/tasks/x0p03/t158_h2o_continuum_red_q20_n03_s52001	d9cbea6648e498a44e08effc1ee3219e817272383aae2e856063a6d751d822af
159	full_h2o	52001	continuum_support	h2o_continuum_red_q20		h2o_continuum_red_q20	h2o_feature_optical_depth	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_continuum_lsf_nodes_R2400_v3.tsv	07f25fef793bf100873ab1f963bc44c55e49b0f171865ef57da62eb4db1d56d2	65ed4be81c375a9572cece9084376a70face3d0c69eb0ae67b48a8d90ecbd4fe	3.549182441347746	19	4	0.011257411327720693	Gaussian_in_log_lambda_constant_resolving_power	2400	3.550977070909012	NIRSpec	G395H	G395H_run00	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/full_h2o/continuum_support/h2o_continuum_red_q20/node04.lambda	5125f5fb9a4e7f9e49be883c313263dfdbd3819595c48403dfae31ea65b66031	expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	inside_h2o_optical_constants	continuum_reconstruction_not_scored	0.03	0.97	x0p03	0.05	full_h2o	74	fb322f25db916d2dd0370f5a41319b606222020d96a566ccb803f25eb90e153c	h2o_selected_x0p03	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/parameters/h2o_x0p03_rt.para	bf4257382851e20e1f8e05bef03bc663bd1f5803032e9c9af381a7331a302fde	selected_h2o_disjoint_dhs_abundance_grid_screening_dust	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/tasks/x0p03/t159_h2o_continuum_red_q20_n04_s52001	bd92959b5274726475983d1da1590766a351ada37d1f1540a37420817e94d508
160	full_h2o	52001	continuum_support	h2o_continuum_red_q50		h2o_continuum_red_q50	h2o_feature_optical_depth	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_continuum_lsf_nodes_R2400_v3.tsv	07f25fef793bf100873ab1f963bc44c55e49b0f171865ef57da62eb4db1d56d2	3e6ad4a49e70e366230d387244898131aaf6dae1d946be761f0ada5397bd3464	3.5744323010028149	20	0	0.011257411327720693	Gaussian_in_log_lambda_constant_resolving_power	2400	3.5726258173944934	NIRSpec	G395H	G395H_run00	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/full_h2o/continuum_support/h2o_continuum_red_q50/node00.lambda	056d085f2250246eda617755302a06563ff339f5a0859cd1f7c37d52fe9e89b1	expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	inside_h2o_optical_constants	continuum_reconstruction_not_scored	0.03	0.97	x0p03	0.05	full_h2o	75	188931530bd7276533d5d54b2ba034eb03d62c355bbcaa9fadca2b24365f525b	h2o_selected_x0p03	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/parameters/h2o_x0p03_rt.para	bf4257382851e20e1f8e05bef03bc663bd1f5803032e9c9af381a7331a302fde	selected_h2o_disjoint_dhs_abundance_grid_screening_dust	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/tasks/x0p03/t160_h2o_continuum_red_q50_n00_s52001	0a3c7bd0a65e676069bbe33d9f20629392a3a7395919bd200af0dc664b2673fb
161	full_h2o	52001	continuum_support	h2o_continuum_red_q50		h2o_continuum_red_q50	h2o_feature_optical_depth	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_continuum_lsf_nodes_R2400_v3.tsv	07f25fef793bf100873ab1f963bc44c55e49b0f171865ef57da62eb4db1d56d2	9b9ec480202ec5154923505ed6383d434d12c2fff379606a9c0024b93ebae87f	3.5744323010028149	21	1	0.2220759220056126	Gaussian_in_log_lambda_constant_resolving_power	2400	3.5735750145276324	NIRSpec	G395H	G395H_run00	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/full_h2o/continuum_support/h2o_continuum_red_q50/node01.lambda	8662342337a6bec65683e86fa2b2a979225e52abf507e242e1025ff10420b635	expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	inside_h2o_optical_constants	continuum_reconstruction_not_scored	0.03	0.97	x0p03	0.05	full_h2o	76	3c87e5ee6a641af81158d79dff2f641e1695874da27ecedd782dcaa6e775a9dd	h2o_selected_x0p03	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/parameters/h2o_x0p03_rt.para	bf4257382851e20e1f8e05bef03bc663bd1f5803032e9c9af381a7331a302fde	selected_h2o_disjoint_dhs_abundance_grid_screening_dust	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/tasks/x0p03/t161_h2o_continuum_red_q50_n01_s52001	b5d76248a120427a23e37db56063630dde2af02ffb584c9571bb2dcceba8eba2
162	full_h2o	52001	continuum_support	h2o_continuum_red_q50		h2o_continuum_red_q50	h2o_feature_optical_depth	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_continuum_lsf_nodes_R2400_v3.tsv	07f25fef793bf100873ab1f963bc44c55e49b0f171865ef57da62eb4db1d56d2	0c12ceff0a9cceec18551b835b18d1efb88f1220a11c5efa034c826745f3ce84	3.5744323010028149	22	2	0.53333333333333333	Gaussian_in_log_lambda_constant_resolving_power	2400	3.5744323010028149	NIRSpec	G395H	G395H_run00	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/full_h2o/continuum_support/h2o_continuum_red_q50/node02.lambda	6e1d7a4449544f7c599611a3f686861c29391687e12a2d6688b12a50c3dd67df	expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	inside_h2o_optical_constants	continuum_reconstruction_not_scored	0.03	0.97	x0p03	0.05	full_h2o	77	f95ca514e77b48a2e2e33ce2da4e9bc28ce8cafae09445e8b0ff9c66fb8d8ad4	h2o_selected_x0p03	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/parameters/h2o_x0p03_rt.para	bf4257382851e20e1f8e05bef03bc663bd1f5803032e9c9af381a7331a302fde	selected_h2o_disjoint_dhs_abundance_grid_screening_dust	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/tasks/x0p03/t162_h2o_continuum_red_q50_n02_s52001	5bfe2140fd5c61fbbb015f78b83302d91a360a6adfe94cff45e1e92731628040
163	full_h2o	52001	continuum_support	h2o_continuum_red_q50		h2o_continuum_red_q50	h2o_feature_optical_depth	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_continuum_lsf_nodes_R2400_v3.tsv	07f25fef793bf100873ab1f963bc44c55e49b0f171865ef57da62eb4db1d56d2	bcfedd1102a24c210bea917faa428d662e661ce5fdfeac992bcff83a34207d1d	3.5744323010028149	23	3	0.2220759220056126	Gaussian_in_log_lambda_constant_resolving_power	2400	3.5752897931376233	NIRSpec	G395H	G395H_run00	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/full_h2o/continuum_support/h2o_continuum_red_q50/node03.lambda	09fe7051a3c425ef2a877f74c26ad7cfb24edc8806b961ec97ebd988f5e0a5b8	expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	inside_h2o_optical_constants	continuum_reconstruction_not_scored	0.03	0.97	x0p03	0.05	full_h2o	78	af962128b5b115f4f7c49ecd49f5375cefef85811fe722b0834a1356d295c08d	h2o_selected_x0p03	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/parameters/h2o_x0p03_rt.para	bf4257382851e20e1f8e05bef03bc663bd1f5803032e9c9af381a7331a302fde	selected_h2o_disjoint_dhs_abundance_grid_screening_dust	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/tasks/x0p03/t163_h2o_continuum_red_q50_n03_s52001	868094293588d9cbf3046ead57dadf11fb447872f3a468a0c470460ec947252b
164	full_h2o	52001	continuum_support	h2o_continuum_red_q50		h2o_continuum_red_q50	h2o_feature_optical_depth	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_continuum_lsf_nodes_R2400_v3.tsv	07f25fef793bf100873ab1f963bc44c55e49b0f171865ef57da62eb4db1d56d2	e1bacb70151dfbbef937eb34a233b6d941142b9eafcf7cb86efa34a5c2a68e1e	3.5744323010028149	24	4	0.011257411327720693	Gaussian_in_log_lambda_constant_resolving_power	2400	3.5762396980521727	NIRSpec	G395H	G395H_run00	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/full_h2o/continuum_support/h2o_continuum_red_q50/node04.lambda	f71150b37566b5185b79f6734bd1a71f7bd353245af44633b159b157e95eaadc	expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	inside_h2o_optical_constants	continuum_reconstruction_not_scored	0.03	0.97	x0p03	0.05	full_h2o	79	3505ac40319887f52ed28ca5d4153c53e02187fd33592708239b3bee1de51184	h2o_selected_x0p03	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/parameters/h2o_x0p03_rt.para	bf4257382851e20e1f8e05bef03bc663bd1f5803032e9c9af381a7331a302fde	selected_h2o_disjoint_dhs_abundance_grid_screening_dust	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/tasks/x0p03/t164_h2o_continuum_red_q50_n04_s52001	88b0cd30cac3d741653c5268675271a231202ba29358b894b739b73573552432
165	full_h2o	52001	continuum_support	h2o_continuum_red_q80		h2o_continuum_red_q80	h2o_feature_optical_depth	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_continuum_lsf_nodes_R2400_v3.tsv	07f25fef793bf100873ab1f963bc44c55e49b0f171865ef57da62eb4db1d56d2	d70aa29fb4ea21d5908761d82bea4d3e1da4c77fef1b24169f8a444de963ab64	3.5984826141459596	25	0	0.011257411327720693	Gaussian_in_log_lambda_constant_resolving_power	2400	3.596663975741349	NIRSpec	G395H	G395H_run00	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/full_h2o/continuum_support/h2o_continuum_red_q80/node00.lambda	29d9c513b9896376024c9b0c5295a25dc2b1db15db1a3f43b7d80138d7a95697	expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	inside_h2o_optical_constants	continuum_reconstruction_not_scored	0.03	0.97	x0p03	0.05	full_h2o	80	12a7c08612fea913a6c7da100718388b0d88b48d3e9fb470ebedd416d95f543e	h2o_selected_x0p03	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/parameters/h2o_x0p03_rt.para	bf4257382851e20e1f8e05bef03bc663bd1f5803032e9c9af381a7331a302fde	selected_h2o_disjoint_dhs_abundance_grid_screening_dust	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/tasks/x0p03/t165_h2o_continuum_red_q80_n00_s52001	3ee9aaf983f0d764f3ded96ad6b0870d833e05931a61909a4fea2009a4b1ed12
166	full_h2o	52001	continuum_support	h2o_continuum_red_q80		h2o_continuum_red_q80	h2o_feature_optical_depth	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_continuum_lsf_nodes_R2400_v3.tsv	07f25fef793bf100873ab1f963bc44c55e49b0f171865ef57da62eb4db1d56d2	51845001fd052f77ff131bfe5add583f0808dced08ad985ecc074ad4b114128d	3.5984826141459596	26	1	0.2220759220056126	Gaussian_in_log_lambda_constant_resolving_power	2400	3.5976195594797904	NIRSpec	G395H	G395H_run00	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/full_h2o/continuum_support/h2o_continuum_red_q80/node01.lambda	0e21ecea7300de0a014e435084d59b3f5937d8af1dfa03a7fec15b5ff98e8ef0	expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	inside_h2o_optical_constants	continuum_reconstruction_not_scored	0.03	0.97	x0p03	0.05	full_h2o	81	1ed0b204dacb4abb88e74347d54abea79a62386c71a69eb7246a1b35572b9a83	h2o_selected_x0p03	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/parameters/h2o_x0p03_rt.para	bf4257382851e20e1f8e05bef03bc663bd1f5803032e9c9af381a7331a302fde	selected_h2o_disjoint_dhs_abundance_grid_screening_dust	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/tasks/x0p03/t166_h2o_continuum_red_q80_n01_s52001	06158f4a966a82097176a329c7ffbbb6da6e70dbb53bc0fd1e104a502d42b19a
167	full_h2o	52001	continuum_support	h2o_continuum_red_q80		h2o_continuum_red_q80	h2o_feature_optical_depth	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_continuum_lsf_nodes_R2400_v3.tsv	07f25fef793bf100873ab1f963bc44c55e49b0f171865ef57da62eb4db1d56d2	c9ffa67f5fdea62a3080b12357ed271905801e50652d17765e53b184c008c766	3.5984826141459596	27	2	0.53333333333333333	Gaussian_in_log_lambda_constant_resolving_power	2400	3.5984826141459596	NIRSpec	G395H	G395H_run00	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/full_h2o/continuum_support/h2o_continuum_red_q80/node02.lambda	645496d95c1925661b52f0374a539587284eeb93f2c69c6c91d5d1d4f0d9c2cf	expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	inside_h2o_optical_constants	continuum_reconstruction_not_scored	0.03	0.97	x0p03	0.05	full_h2o	82	f8d73a37c3df07ae3f321c41fbec3489876882927cda07aa45f293cd692143dd	h2o_selected_x0p03	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/parameters/h2o_x0p03_rt.para	bf4257382851e20e1f8e05bef03bc663bd1f5803032e9c9af381a7331a302fde	selected_h2o_disjoint_dhs_abundance_grid_screening_dust	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/tasks/x0p03/t167_h2o_continuum_red_q80_n02_s52001	c4a57d2bb1429892f3d072d33957ebfdf1a12b1880acab2de76a549b42994d08
